InvoiceID,InvoiceDate,CustomerID
575983,2011-11-13 13:45:00,13379
543832,2011-02-14 10:10:00,13381
553386,2011-05-16 16:22:00,13381
560145,2011-07-15 11:04:00,13381
563699,2011-08-18 13:47:00,13381
566292,2011-09-11 15:35:00,13381
575040,2011-11-08 11:58:00,13381
C577389,2011-11-18 16:59:00,13381
545588,2011-03-04 10:03:00,13382
556781,2011-06-14 12:47:00,13384
562132,2011-08-03 09:40:00,13384
566582,2011-09-13 13:49:00,13384
568458,2011-09-27 11:34:00,13384
568460,2011-09-27 11:35:00,13384
572737,2011-10-25 15:39:00,13384
575216,2011-11-09 11:04:00,13384
C557665,2011-06-21 18:02:00,13384
C562911,2011-08-10 13:06:00,13384
541123,2011-01-14 09:52:00,13385
561882,2011-07-31 12:52:00,13388
561883,2011-07-31 12:52:00,13388
C562915,2011-08-10 13:35:00,13388
550901,2011-04-21 12:12:00,13389
568218,2011-09-26 09:52:00,13389
579165,2011-11-28 14:01:00,13389
568215,2011-09-26 08:38:00,13390
553952,2011-05-20 10:50:00,13391
543054,2011-02-03 10:39:00,13394
546890,2011-03-17 18:18:00,13394
552372,2011-05-09 12:29:00,13394
559668,2011-07-11 13:40:00,13394
563369,2011-08-16 09:25:00,13394
567898,2011-09-22 16:20:00,13394
571310,2011-10-17 10:17:00,13394
581285,2011-12-08 11:36:00,13394
C574027,2011-11-02 12:32:00,13394
555872,2011-06-07 15:04:00,13395
541968,2011-01-24 13:37:00,13396
575701,2011-11-10 16:59:00,13396
C542638,2011-01-31 11:15:00,13396
C577147,2011-11-18 09:42:00,13396
540032,2011-01-04 13:50:00,13397
544395,2011-02-18 12:13:00,13397
556238,2011-06-09 15:35:00,13397
563904,2011-08-21 11:29:00,13397
568594,2011-09-28 10:56:00,13397
C556676,2011-06-13 17:18:00,13397
555094,2011-05-31 13:17:00,13398
536819,2010-12-02 17:12:00,13402
562387,2011-08-04 15:51:00,13402
577808,2011-11-22 08:28:00,13403
552770,2011-05-11 11:57:00,13404
581428,2011-12-08 15:37:00,13404
542146,2011-01-26 09:27:00,13405
553889,2011-05-19 16:31:00,13405
536394,2010-12-01 10:39:00,13408
536848,2010-12-03 09:39:00,13408
538631,2010-12-13 13:27:00,13408
539078,2010-12-16 08:10:00,13408
539275,2010-12-16 15:34:00,13408
540361,2011-01-06 15:41:00,13408
541883,2011-01-24 10:56:00,13408
542691,2011-01-31 12:34:00,13408
543995,2011-02-15 10:45:00,13408
545764,2011-03-07 12:00:00,13408
547500,2011-03-23 12:39:00,13408
547501,2011-03-23 12:41:00,13408
547875,2011-03-27 15:40:00,13408
548706,2011-04-03 11:51:00,13408
549969,2011-04-13 14:24:00,13408
549971,2011-04-13 14:25:00,13408
549972,2011-04-13 14:27:00,13408
551001,2011-04-26 09:31:00,13408
551438,2011-04-28 15:23:00,13408
553213,2011-05-16 09:49:00,13408
553214,2011-05-16 09:49:00,13408
553215,2011-05-16 09:50:00,13408
553216,2011-05-16 09:52:00,13408
553217,2011-05-16 09:52:00,13408
553218,2011-05-16 09:54:00,13408
555351,2011-06-02 12:37:00,13408
556783,2011-06-14 13:15:00,13408
556785,2011-06-14 13:17:00,13408
556786,2011-06-14 13:18:00,13408
558077,2011-06-26 10:59:00,13408
558078,2011-06-26 11:00:00,13408
558909,2011-07-05 09:10:00,13408
559818,2011-07-12 16:37:00,13408
561073,2011-07-24 15:46:00,13408
562260,2011-08-03 15:38:00,13408
562261,2011-08-03 15:38:00,13408
562262,2011-08-03 15:39:00,13408
563014,2011-08-11 12:17:00,13408
564019,2011-08-22 11:54:00,13408
564538,2011-08-25 15:21:00,13408
565093,2011-09-01 10:38:00,13408
566228,2011-09-11 10:52:00,13408
566229,2011-09-11 10:53:00,13408
566722,2011-09-14 12:51:00,13408
568187,2011-09-25 14:32:00,13408
568195,2011-09-25 14:41:00,13408
569479,2011-10-04 12:41:00,13408
569480,2011-10-04 12:42:00,13408
572870,2011-10-26 13:22:00,13408
572871,2011-10-26 13:24:00,13408
572874,2011-10-26 13:28:00,13408
572879,2011-10-26 13:34:00,13408
574280,2011-11-03 14:47:00,13408
575256,2011-11-09 11:58:00,13408
576768,2011-11-16 13:13:00,13408
577820,2011-11-22 09:24:00,13408
578127,2011-11-23 10:36:00,13408
579150,2011-11-28 13:25:00,13408
579151,2011-11-28 13:25:00,13408
580096,2011-12-01 14:55:00,13408
580894,2011-12-06 12:41:00,13408
581215,2011-12-08 09:05:00,13408
C536827,2010-12-02 17:31:00,13408
C539274,2010-12-16 15:31:00,13408
C540787,2011-01-11 11:45:00,13408
C544414,2011-02-18 14:54:00,13408
C553999,2011-05-20 11:52:00,13408
C557478,2011-06-20 13:52:00,13408
C559351,2011-07-07 17:42:00,13408
C560221,2011-07-15 15:23:00,13408
C561619,2011-07-28 13:31:00,13408
C564592,2011-08-26 11:27:00,13408
C570471,2011-10-10 16:37:00,13408
C575841,2011-11-11 11:58:00,13408
C579992,2011-12-01 11:21:00,13408
544582,2011-02-21 14:38:00,13410
547220,2011-03-21 15:02:00,13410
555576,2011-06-05 15:52:00,13410
568235,2011-09-26 11:39:00,13410
576606,2011-11-15 15:33:00,13410
C545434,2011-03-02 15:24:00,13410
C579918,2011-12-01 08:58:00,13410
564330,2011-08-24 13:57:00,13411
544154,2011-02-16 12:13:00,13414
559013,2011-07-05 12:52:00,13414
561711,2011-07-29 11:45:00,13414
567329,2011-09-19 14:43:00,13416
572924,2011-10-27 08:56:00,13416
553720,2011-05-18 16:26:00,13417
580540,2011-12-05 08:49:00,13417
536624,2010-12-02 10:45:00,13418
536626,2010-12-02 10:46:00,13418
538180,2010-12-10 09:53:00,13418
539016,2010-12-15 13:49:00,13418
539017,2010-12-15 13:50:00,13418
548659,2011-04-01 14:19:00,13418
552724,2011-05-11 10:29:00,13418
552725,2011-05-11 10:30:00,13418
553863,2011-05-19 14:05:00,13418
558375,2011-06-28 16:02:00,13418
558376,2011-06-28 16:03:00,13418
559155,2011-07-06 15:49:00,13418
559156,2011-07-06 15:50:00,13418
562592,2011-08-07 15:43:00,13418
565235,2011-09-02 09:43:00,13418
567066,2011-09-16 12:17:00,13418
570292,2011-10-10 11:59:00,13418
579037,2011-11-28 10:23:00,13418
C548891,2011-04-04 15:34:00,13418
C554006,2011-05-20 12:25:00,13418
C558465,2011-06-29 15:19:00,13418
C567543,2011-09-21 10:19:00,13418
C570686,2011-10-11 16:27:00,13418
570121,2011-10-07 12:49:00,13419
557736,2011-06-22 11:35:00,13420
559826,2011-07-13 08:48:00,13420
C559140,2011-07-06 13:42:00,13420
C561606,2011-07-28 12:10:00,13420
544673,2011-02-22 15:46:00,13421
573385,2011-10-30 14:21:00,13421
C544674,2011-02-22 15:48:00,13421
569846,2011-10-06 13:42:00,13422
C571862,2011-10-19 13:45:00,13422
544337,2011-02-18 08:34:00,13425
558043,2011-06-24 13:28:00,13425
564197,2011-08-23 17:13:00,13425
539004,2010-12-15 12:43:00,13426
540453,2011-01-07 11:54:00,13426
548340,2011-03-30 14:23:00,13426
550264,2011-04-15 12:05:00,13426
556288,2011-06-10 09:23:00,13426
566245,2011-09-11 11:59:00,13426
569842,2011-10-06 13:28:00,13426
575965,2011-11-13 12:32:00,13426
579439,2011-11-29 13:29:00,13426
581477,2011-12-09 08:59:00,13426
C569113,2011-09-30 12:50:00,13426
552312,2011-05-08 15:58:00,13427
563018,2011-08-11 12:53:00,13427
577515,2011-11-20 13:02:00,13427
579456,2011-11-29 14:20:00,13428
568211,2011-09-25 15:59:00,13429
570405,2011-10-10 12:51:00,13429
572211,2011-10-21 12:25:00,13429
579261,2011-11-29 09:10:00,13429
566737,2011-09-14 14:26:00,13430
577598,2011-11-21 08:19:00,13430
C567961,2011-09-23 09:16:00,13430
C568646,2011-09-28 11:45:00,13430
566319,2011-09-12 11:25:00,13431
569333,2011-10-03 13:49:00,13431
565404,2011-09-04 10:35:00,13434
568332,2011-09-26 14:30:00,13434
555509,2011-06-03 17:07:00,13435
562466,2011-08-05 11:49:00,13435
563916,2011-08-21 13:43:00,13435
568203,2011-09-25 15:15:00,13435
572899,2011-10-26 14:50:00,13435
576604,2011-11-15 15:23:00,13435
580518,2011-12-04 14:45:00,13435
C567949,2011-09-23 08:22:00,13435
C580522,2011-12-04 14:59:00,13435
581233,2011-12-08 10:33:00,13436
555368,2011-06-02 14:30:00,13437
557861,2011-06-23 12:13:00,13437
562100,2011-08-02 14:00:00,13437
565220,2011-09-01 18:20:00,13437
575089,2011-11-08 14:02:00,13437
576598,2011-11-15 15:05:00,13437
578822,2011-11-25 14:00:00,13437
548176,2011-03-29 14:20:00,13439
566077,2011-09-09 09:38:00,13441
574342,2011-11-04 10:10:00,13447
574661,2011-11-06 11:56:00,13447
576783,2011-11-16 13:38:00,13447
C576241,2011-11-14 13:35:00,13447
536398,2010-12-01 10:52:00,13448
536400,2010-12-01 10:53:00,13448
538343,2010-12-10 14:29:00,13448
551953,2011-05-05 11:53:00,13448
567474,2011-09-20 12:53:00,13448
578243,2011-11-23 12:33:00,13448
C538344,2010-12-10 14:32:00,13448
C538670,2010-12-13 16:19:00,13448
C552698,2011-05-10 15:50:00,13448
C567624,2011-09-21 12:50:00,13448
576628,2011-11-16 08:28:00,13449
552037,2011-05-05 19:48:00,13450
553844,2011-05-19 12:36:00,13450
558729,2011-07-01 14:51:00,13450
562563,2011-08-07 10:24:00,13450
566276,2011-09-11 14:00:00,13450
575951,2011-11-13 11:54:00,13450
540545,2011-01-09 15:35:00,13451
546670,2011-03-15 15:37:00,13451
553014,2011-05-12 18:49:00,13451
562558,2011-08-05 16:43:00,13451
576070,2011-11-13 15:58:00,13451
C546641,2011-03-15 13:01:00,13451
546480,2011-03-14 11:38:00,13452
547814,2011-03-25 14:19:00,13452
544697,2011-02-23 09:44:00,13453
558121,2011-06-27 09:34:00,13453
537802,2010-12-08 13:11:00,13455
576412,2011-11-15 11:21:00,13455
C541231,2011-01-14 16:55:00,13455
C554300,2011-05-23 14:33:00,13455
553381,2011-05-16 15:34:00,13456
557131,2011-06-17 08:52:00,13456
559315,2011-07-07 13:52:00,13456
570190,2011-10-07 15:18:00,13456
577170,2011-11-18 10:46:00,13456
577818,2011-11-22 09:18:00,13456
C556269,2011-06-09 19:36:00,13456
538995,2010-12-15 12:05:00,13458
540268,2011-01-06 11:25:00,13458
543354,2011-02-07 13:50:00,13458
544968,2011-02-25 11:30:00,13458
549833,2011-04-12 13:19:00,13458
552466,2011-05-09 15:21:00,13458
555420,2011-06-03 10:29:00,13458
557871,2011-06-23 12:41:00,13458
561396,2011-07-27 10:40:00,13458
565133,2011-09-01 12:46:00,13458
569630,2011-10-05 11:44:00,13458
572933,2011-10-27 10:15:00,13458
576834,2011-11-16 15:10:00,13458
580317,2011-12-02 15:29:00,13458
C539838,2010-12-22 13:59:00,13458
C540847,2011-01-11 17:35:00,13458
C541501,2011-01-18 15:26:00,13458
C545834,2011-03-07 13:16:00,13458
C550356,2011-04-18 10:34:00,13458
C555639,2011-06-06 12:58:00,13458
C566222,2011-09-09 16:34:00,13458
C577799,2011-11-21 16:55:00,13458
572130,2011-10-21 09:50:00,13460
575708,2011-11-10 17:17:00,13460
558390,2011-06-29 10:23:00,13461
561031,2011-07-24 11:32:00,13461
573746,2011-11-01 09:01:00,13461
548608,2011-04-01 11:20:00,13462
C556278,2011-06-09 19:53:00,13462
570856,2011-10-12 15:01:00,13464
556105,2011-06-08 16:39:00,13466
C564971,2011-08-31 15:29:00,13466
574310,2011-11-03 16:56:00,13467
579274,2011-11-29 10:01:00,13467
536562,2010-12-01 15:08:00,13468
536564,2010-12-01 15:08:00,13468
537387,2010-12-06 13:34:00,13468
539112,2010-12-16 11:15:00,13468
540770,2011-01-11 10:40:00,13468
542130,2011-01-25 15:36:00,13468
542990,2011-02-02 11:43:00,13468
543618,2011-02-10 14:49:00,13468
544926,2011-02-24 17:50:00,13468
545904,2011-03-08 08:52:00,13468
546255,2011-03-10 14:56:00,13468
547017,2011-03-18 14:51:00,13468
547724,2011-03-25 10:42:00,13468
548457,2011-03-31 11:52:00,13468
548560,2011-04-01 10:10:00,13468
549021,2011-04-05 16:13:00,13468
550255,2011-04-15 11:47:00,13468
551294,2011-04-27 14:43:00,13468
552283,2011-05-08 12:48:00,13468
553749,2011-05-19 09:59:00,13468
554110,2011-05-22 14:35:00,13468
556500,2011-06-13 07:58:00,13468
559070,2011-07-06 10:41:00,13468
560252,2011-07-17 12:35:00,13468
561676,2011-07-28 17:53:00,13468
562891,2011-08-10 12:18:00,13468
564231,2011-08-24 10:22:00,13468
565643,2011-09-05 15:56:00,13468
565937,2011-09-08 10:52:00,13468
568219,2011-09-26 09:59:00,13468
569561,2011-10-05 09:42:00,13468
570840,2011-10-12 14:10:00,13468
573776,2011-11-01 10:32:00,13468
575674,2011-11-10 15:06:00,13468
577793,2011-11-21 16:40:00,13468
580208,2011-12-02 12:07:00,13468
581236,2011-12-08 10:39:00,13468
C554862,2011-05-27 10:34:00,13468
C560905,2011-07-21 17:54:00,13468
C566948,2011-09-15 16:30:00,13468
C579893,2011-12-01 08:25:00,13468
563499,2011-08-16 17:06:00,13470
565154,2011-09-01 14:57:00,13470
572294,2011-10-23 13:10:00,13471
577156,2011-11-18 09:57:00,13471
580399,2011-12-04 11:45:00,13471
581430,2011-12-08 15:44:00,13471
540690,2011-01-11 08:45:00,13473
570282,2011-10-10 11:20:00,13473
C541092,2011-01-13 12:56:00,13473
550332,2011-04-17 13:53:00,13474
543910,2011-02-14 12:36:00,13475
547413,2011-03-23 09:43:00,13475
552166,2011-05-06 12:21:00,13475
555243,2011-06-01 13:52:00,13475
545543,2011-03-03 14:43:00,13476
556734,2011-06-14 12:00:00,13476
C546278,2011-03-10 15:06:00,13476
C555889,2011-06-07 16:01:00,13476
544556,2011-02-21 12:29:00,13477
552965,2011-05-12 13:10:00,13477
557749,2011-06-22 12:44:00,13477
561056,2011-07-24 13:17:00,13477
570883,2011-10-13 09:55:00,13477
574018,2011-11-02 12:04:00,13477
C545451,2011-03-02 16:53:00,13477
C547988,2011-03-29 09:19:00,13477
550539,2011-04-19 11:27:00,13479
554146,2011-05-23 10:45:00,13479
C554687,2011-05-25 16:49:00,13479
547884,2011-03-28 09:07:00,13481
555125,2011-05-31 15:26:00,13481
564162,2011-08-23 13:27:00,13481
564163,2011-08-23 13:28:00,13481
572562,2011-10-25 09:07:00,13481
C537417,2010-12-06 15:12:00,13481
C548722,2011-04-04 09:00:00,13481
C568237,2011-09-26 11:59:00,13481
550971,2011-04-21 17:03:00,13482
569631,2011-10-05 11:53:00,13483
549907,2011-04-12 16:30:00,13484
550783,2011-04-20 13:58:00,13485
559346,2011-07-07 17:19:00,13486
562210,2011-08-03 13:10:00,13486
567846,2011-09-22 13:13:00,13486
539730,2010-12-21 14:54:00,13487
552708,2011-05-10 16:19:00,13487
571007,2011-10-13 12:07:00,13487
537604,2010-12-07 13:01:00,13488
540907,2011-01-12 11:52:00,13488
543166,2011-02-04 08:27:00,13488
547580,2011-03-24 10:48:00,13488
553463,2011-05-17 11:02:00,13488
554866,2011-05-27 10:41:00,13488
560361,2011-07-18 11:58:00,13488
560362,2011-07-18 11:59:00,13488
562964,2011-08-11 10:29:00,13488
566572,2011-09-13 12:52:00,13488
568669,2011-09-28 13:04:00,13488
573076,2011-10-27 14:05:00,13488
578044,2011-11-22 14:41:00,13488
C540376,2011-01-06 17:27:00,13488
C548391,2011-03-30 17:06:00,13488
C557047,2011-06-16 14:36:00,13488
C560832,2011-07-21 12:07:00,13488
544354,2011-02-18 10:42:00,13489
544797,2011-02-23 13:43:00,13489
558990,2011-07-05 11:30:00,13489
564641,2011-08-26 13:16:00,13489
536761,2010-12-02 14:30:00,13491
538909,2010-12-15 10:48:00,13491
540702,2011-01-11 09:58:00,13491
542151,2011-01-26 10:30:00,13491
543002,2011-02-02 12:36:00,13491
545663,2011-03-04 14:52:00,13491
547204,2011-03-21 13:58:00,13491
549117,2011-04-06 12:56:00,13491
560109,2011-07-15 09:00:00,13491
571725,2011-10-19 08:32:00,13491
552329,2011-05-09 10:06:00,13492
558639,2011-07-01 08:55:00,13492
561332,2011-07-26 14:25:00,13492
545034,2011-02-25 16:42:00,13493
546134,2011-03-09 15:35:00,13493
542863,2011-02-01 11:58:00,13494
537419,2010-12-06 15:14:00,13495
538967,2010-12-15 11:32:00,13495
550936,2011-04-21 15:15:00,13495
574349,2011-11-04 10:29:00,13495
580166,2011-12-02 11:21:00,13495
C537807,2010-12-08 13:23:00,13495
538903,2010-12-15 10:17:00,13496
579287,2011-11-29 10:58:00,13496
C539301,2010-12-16 17:33:00,13496
537298,2010-12-06 11:37:00,13497
545342,2011-03-02 09:04:00,13497
C537314,2010-12-06 11:42:00,13497
546553,2011-03-15 08:52:00,13499
551428,2011-04-28 14:59:00,13499
568382,2011-09-27 09:33:00,13499
575676,2011-11-10 15:09:00,13499
577857,2011-11-22 11:21:00,13499
C552213,2011-05-06 15:10:00,13499
C569950,2011-10-06 18:28:00,13499
562774,2011-08-09 12:20:00,13500
574314,2011-11-03 17:48:00,13500
576846,2011-11-16 15:35:00,13500
C575752,2011-11-11 10:40:00,13500
544931,2011-02-24 18:59:00,13501
C549580,2011-04-11 09:35:00,13501
541605,2011-01-20 09:03:00,13502
546157,2011-03-10 08:40:00,13502
578129,2011-11-23 10:39:00,13502
568902,2011-09-29 13:23:00,13503
569838,2011-10-06 13:20:00,13504
550899,2011-04-21 12:07:00,13505
555147,2011-05-31 15:41:00,13505
558089,2011-06-26 12:36:00,13505
568650,2011-09-28 11:56:00,13505
C551587,2011-05-03 11:27:00,13505
C556635,2011-06-13 15:25:00,13505
C562119,2011-08-02 16:26:00,13505
C569318,2011-10-03 12:14:00,13505
537129,2010-12-05 12:15:00,13506
542377,2011-01-27 13:53:00,13506
C542730,2011-01-31 15:27:00,13506
560239,2011-07-17 11:50:00,13507
564355,2011-08-24 15:12:00,13507
565384,2011-09-02 15:45:00,13507
580907,2011-12-06 13:13:00,13507
549552,2011-04-10 11:58:00,13508
545156,2011-02-28 13:27:00,13509
546404,2011-03-11 15:42:00,13509
548325,2011-03-30 13:01:00,13509
565080,2011-09-01 08:25:00,13509
571636,2011-10-18 11:41:00,13509
579937,2011-12-01 10:10:00,13509
556113,2011-06-09 09:32:00,13510
565594,2011-09-05 14:11:00,13510
572681,2011-10-25 13:51:00,13510
581403,2011-12-08 13:46:00,13510
C559303,2011-07-07 12:49:00,13510
547572,2011-03-24 10:03:00,13512
562467,2011-08-05 11:50:00,13513
568383,2011-09-27 09:39:00,13514
549055,2011-04-06 10:33:00,13515
560048,2011-07-14 15:02:00,13515
563217,2011-08-14 13:21:00,13515
568614,2011-09-28 11:26:00,13515
550216,2011-04-15 11:06:00,13516
568659,2011-09-28 12:28:00,13516
577310,2011-11-18 13:15:00,13516
556503,2011-06-13 08:44:00,13517
564432,2011-08-25 11:40:00,13517
570594,2011-10-11 11:43:00,13517
C557475,2011-06-20 13:33:00,13517
C564232,2011-08-24 10:25:00,13517
566786,2011-09-15 10:29:00,13518
567941,2011-09-22 18:24:00,13519
C572102,2011-10-20 15:56:00,13519
536858,2010-12-03 10:36:00,13520
541569,2011-01-19 12:14:00,13520
547815,2011-03-25 14:19:00,13520
555943,2011-06-08 10:15:00,13520
561116,2011-07-25 12:22:00,13520
570714,2011-10-12 10:20:00,13520
C562154,2011-08-03 11:23:00,13520
579472,2011-11-29 15:09:00,13521
580520,2011-12-04 14:55:00,13521
581405,2011-12-08 13:50:00,13521
575370,2011-11-09 15:11:00,13522
537822,2010-12-08 14:22:00,13523
554348,2011-05-24 08:49:00,13523
554350,2011-05-24 08:51:00,13523
572336,2011-10-24 10:29:00,13523
574732,2011-11-06 15:11:00,13523
C556966,2011-06-16 09:55:00,13523
551822,2011-05-04 12:26:00,13524
557313,2011-06-19 15:56:00,13524
564839,2011-08-30 12:45:00,13524
567299,2011-09-19 12:29:00,13524
573351,2011-10-30 12:34:00,13524
549020,2011-04-05 15:36:00,13525
578785,2011-11-25 12:01:00,13525
541272,2011-01-17 11:17:00,13527
554089,2011-05-22 12:16:00,13527
563209,2011-08-14 12:23:00,13527
564642,2011-08-26 13:22:00,13527
566249,2011-09-11 12:09:00,13527
566253,2011-09-11 12:15:00,13527
574663,2011-11-06 12:04:00,13527
C566252,2011-09-11 12:14:00,13527
553835,2011-05-19 11:50:00,13529
567698,2011-09-22 09:15:00,13529
537840,2010-12-08 15:03:00,13531
553727,2011-05-18 16:56:00,13531
574672,2011-11-06 12:25:00,13532
546846,2011-03-17 12:47:00,13533
546848,2011-03-17 12:53:00,13533
556408,2011-06-10 11:54:00,13533
539267,2010-12-16 15:23:00,13534
539268,2010-12-16 15:24:00,13534
540456,2011-01-07 12:14:00,13534
542152,2011-01-26 10:33:00,13534
542153,2011-01-26 10:33:00,13534
542405,2011-01-27 16:11:00,13534
543393,2011-02-08 10:17:00,13534
543395,2011-02-08 10:17:00,13534
547537,2011-03-23 15:16:00,13534
547538,2011-03-23 15:17:00,13534
549932,2011-04-13 10:40:00,13534
550830,2011-04-21 10:29:00,13534
550831,2011-04-21 10:29:00,13534
553046,2011-05-13 09:37:00,13534
553047,2011-05-13 09:38:00,13534
554465,2011-05-24 12:36:00,13534
555583,2011-06-06 09:03:00,13534
558643,2011-07-01 09:51:00,13534
561584,2011-07-28 10:38:00,13534
561808,2011-07-29 15:11:00,13534
564246,2011-08-24 10:36:00,13534
571322,2011-10-17 11:05:00,13534
571323,2011-10-17 11:07:00,13534
574756,2011-11-07 09:40:00,13534
581167,2011-12-07 14:52:00,13534
C539950,2010-12-23 11:50:00,13534
C540791,2011-01-11 11:49:00,13534
C542403,2011-01-27 16:07:00,13534
C542404,2011-01-27 16:08:00,13534
C543772,2011-02-11 15:43:00,13534
C547711,2011-03-24 19:31:00,13534
C548360,2011-03-30 15:35:00,13534
C550177,2011-04-14 17:17:00,13534
C551463,2011-04-28 16:13:00,13534
C553562,2011-05-17 17:26:00,13534
C555384,2011-06-02 15:20:00,13534
C556273,2011-06-09 19:44:00,13534
C559007,2011-07-05 12:42:00,13534
C562048,2011-08-02 11:19:00,13534
C562149,2011-08-03 10:49:00,13534
C564946,2011-08-31 13:27:00,13534
C572469,2011-10-24 13:31:00,13534
C574505,2011-11-04 13:22:00,13534
568177,2011-09-25 13:30:00,13536
571549,2011-10-18 08:12:00,13536
575975,2011-11-13 13:18:00,13536
577484,2011-11-20 11:52:00,13536
579750,2011-11-30 14:42:00,13536
580402,2011-12-04 11:55:00,13536
581442,2011-12-08 16:38:00,13536
542432,2011-01-28 10:40:00,13538
546153,2011-03-10 07:42:00,13538
556228,2011-06-09 14:26:00,13538
560096,2011-07-14 17:20:00,13538
562942,2011-08-11 08:50:00,13538
565753,2011-09-06 13:11:00,13538
573128,2011-10-27 16:34:00,13538
543131,2011-02-03 15:23:00,13539
549957,2011-04-13 13:45:00,13539
566783,2011-09-15 10:18:00,13539
C550029,2011-04-14 11:27:00,13539
549943,2011-04-13 12:09:00,13544
573492,2011-10-31 11:57:00,13544
554202,2011-05-23 12:14:00,13546
571476,2011-10-17 14:51:00,13546
578953,2011-11-27 14:50:00,13546
549548,2011-04-10 11:35:00,13548
565445,2011-09-04 14:50:00,13548
549691,2011-04-11 13:42:00,13549
554101,2011-05-22 13:29:00,13549
555004,2011-05-31 09:37:00,13549
559708,2011-07-12 10:05:00,13549
560715,2011-07-20 13:21:00,13549
569905,2011-10-06 16:28:00,13549
576096,2011-11-14 09:20:00,13549
C554519,2011-05-24 16:59:00,13549
541978,2011-01-24 14:46:00,13551
542430,2011-01-28 10:10:00,13552
547893,2011-03-28 10:25:00,13552
547894,2011-03-28 10:26:00,13552
553711,2011-05-18 15:39:00,13552
553712,2011-05-18 15:41:00,13552
556540,2011-06-13 12:51:00,13552
556541,2011-06-13 12:52:00,13552
562543,2011-08-05 15:45:00,13552
562606,2011-08-08 11:28:00,13552
566705,2011-09-14 11:53:00,13552
566707,2011-09-14 11:54:00,13552
569532,2011-10-04 15:19:00,13552
C552012,2011-05-05 17:29:00,13552
C555729,2011-06-06 16:50:00,13552
C558256,2011-06-27 17:08:00,13552
C567330,2011-09-19 14:46:00,13552
554070,2011-05-22 11:06:00,13555
554072,2011-05-22 11:24:00,13555
568510,2011-09-27 12:26:00,13555
568513,2011-09-27 12:36:00,13555
545635,2011-03-04 12:14:00,13557
575903,2011-11-11 15:24:00,13557
569219,2011-10-02 13:01:00,13558
570211,2011-10-09 11:15:00,13558
576687,2011-11-16 12:13:00,13558
580397,2011-12-04 11:24:00,13558
580278,2011-12-02 13:11:00,13560
552280,2011-05-08 12:39:00,13561
549439,2011-04-08 12:42:00,13562
560875,2011-07-21 15:12:00,13562
567206,2011-09-19 10:51:00,13562
561020,2011-07-22 17:21:00,13563
567139,2011-09-16 14:45:00,13563
537441,2010-12-06 17:26:00,13564
539653,2010-12-20 16:50:00,13564
540537,2011-01-09 14:28:00,13565
577542,2011-11-20 14:33:00,13565
567170,2011-09-18 12:40:00,13566
573343,2011-10-30 11:59:00,13566
557305,2011-06-19 14:42:00,13568
537595,2010-12-07 12:29:00,13569
578017,2011-11-22 13:07:00,13569
549561,2011-04-10 13:36:00,13570
548484,2011-03-31 12:43:00,13571
551281,2011-04-27 13:31:00,13571
555114,2011-05-31 14:55:00,13571
556020,2011-06-08 12:03:00,13571
560727,2011-07-20 14:33:00,13571
562339,2011-08-04 11:59:00,13571
565971,2011-09-08 11:27:00,13571
569215,2011-10-02 12:30:00,13571
572858,2011-10-26 12:36:00,13571
573889,2011-11-01 13:44:00,13571
575969,2011-11-13 12:47:00,13571
578850,2011-11-27 10:47:00,13571
553661,2011-05-18 11:59:00,13572
548507,2011-03-31 14:47:00,13573
572090,2011-10-20 14:33:00,13573
557041,2011-06-16 14:24:00,13575
561708,2011-07-29 11:28:00,13575
569015,2011-09-30 09:20:00,13575
570790,2011-10-12 11:55:00,13575
576769,2011-11-16 13:14:00,13575
536595,2010-12-01 17:24:00,13576
540354,2011-01-06 14:58:00,13576
543029,2011-02-02 15:13:00,13576
544604,2011-02-22 09:11:00,13576
547486,2011-03-23 11:18:00,13576
550658,2011-04-20 09:01:00,13576
551854,2011-05-04 14:55:00,13576
555521,2011-06-05 11:21:00,13576
557089,2011-06-16 15:36:00,13576
558719,2011-07-01 13:48:00,13576
561023,2011-07-24 10:30:00,13576
563719,2011-08-18 16:19:00,13576
565418,2011-09-04 12:07:00,13576
568954,2011-09-29 15:32:00,13576
571848,2011-10-19 12:50:00,13576
575659,2011-11-10 14:35:00,13576
578174,2011-11-23 11:37:00,13576
579495,2011-11-29 15:34:00,13576
C540788,2011-01-11 11:46:00,13576
C564204,2011-08-24 08:55:00,13576
549745,2011-04-12 10:33:00,13577
559937,2011-07-14 10:11:00,13577
565990,2011-09-08 11:44:00,13577
576328,2011-11-14 15:19:00,13577
C566313,2011-09-12 09:43:00,13577
537223,2010-12-05 16:10:00,13579
578681,2011-11-25 08:41:00,13579
543126,2011-02-03 14:41:00,13581
559202,2011-07-07 10:40:00,13583
543275,2011-02-06 12:49:00,13584
570114,2011-10-07 12:31:00,13587
C573084,2011-10-27 14:24:00,13587
C575004,2011-11-08 11:17:00,13587
548197,2011-03-29 15:53:00,13588
561222,2011-07-26 09:27:00,13588
563061,2011-08-11 15:25:00,13588
565114,2011-09-01 11:15:00,13588
566620,2011-09-14 09:21:00,13588
572182,2011-10-21 10:32:00,13588
575312,2011-11-09 12:49:00,13588
575878,2011-11-11 13:29:00,13588
578364,2011-11-24 10:42:00,13588
C562661,2011-08-08 13:40:00,13588
C575746,2011-11-11 10:19:00,13588
C575879,2011-11-11 13:30:00,13588
556539,2011-06-13 12:44:00,13589
